1666594380000,19316.98000000,19320.24000000,19315.17000000,19319.26000000,75.22416000,1666594439999,1453183.36227580,1342,44.14943000,852894.28020350,0
1666594440000,19319.26000000,19329.17000000,19316.00000000,19317.00000000,111.19791000,1666594499999,2148582.69637660,1943,53.18802000,1027723.96756900,0
1666594500000,19317.30000000,19321.84000000,19312.38000000,19314.21000000,56.69021000,1666594559999,1095087.08793750,1108,23.27066000,449530.70746630,0
1666594560000,19314.21000000,19317.83000000,19308.03000000,19310.00000000,74.99626000,1666594619999,1448394.30946120,1677,30.07402000,580833.83395230,0
1666594620000,19309.57000000,19311.71000000,19304.02000000,19311.49000000,92.60281000,1666594679999,1788028.71275430,2017,51.56897000,995742.89820920,0
1666594680000,19310.12000000,19320.18000000,19307.85000000,19318.26000000,95.77823000,1666594739999,1849777.59297680,2144,51.63723000,997296.40797680,0
1666594740000,19318.01000000,19318.99000000,19277.93000000,19297.33000000,362.77946000,1666594799999,7001923.89588990,5963,146.24226000,2822594.66573190,0
1666594800000,19296.47000000,19311.49000000,19257.71000000,19275.00000000,541.22384000,1666594859999,10437126.69261720,7501,223.05978000,4302071.53732000,0
1666594860000,19274.73000000,19306.70000000,19272.40000000,19306.44000000,217.52752000,1666594919999,4195539.91454470,4093,118.95849000,2294556.78411310,0
1666594920000,19306.44000000,19321.92000000,19294.78000000,19319.20000000,194.02858000,1666594979999,3746026.44588350,3350,98.59385000,1903607.58488170,0
1666594980000,19319.48000000,19339.00000000,19310.54000000,19336.00000000,191.66632000,1666595039999,3704289.98672940,3706,106.21284000,2052817.56354840,0
1666595040000,19335.67000000,19343.76000000,19331.32000000,19332.66000000,108.50221000,1666595099999,2098160.80743220,2546,50.09221000,968690.80299310,0
1666595100000,19333.00000000,19337.28000000,19319.42000000,19321.00000000,112.01142000,1666595159999,2164793.91797340,2513,55.96709000,1081672.51764310,0
1666595160000,19321.00000000,19334.13000000,19316.37000000,19326.73000000,100.76403000,1666595219999,1947218.46703030,2243,56.04828000,1083120.74845480,0
1666595220000,19326.73000000,19333.43000000,19317.63000000,19326.64000000,104.62825000,1666595279999,2022011.92486600,2070,48.95885000,946188.85649100,0
1666595280000,19327.16000000,19336.74000000,19323.68000000,19325.28000000,85.06785000,1666595339999,1644355.15442370,1887,36.04196000,696721.47704640,0
1666595340000,19325.28000000,19334.43000000,19323.49000000,19330.00000000,88.82361000,1666595399999,1716954.40606290,2080,41.71078000,806289.29569450,0
1666595400000,19330.02000000,19330.02000000,19313.82000000,19315.87000000,160.07733000,1666595459999,3092874.18500260,2726,69.33340000,1339581.80593070,0
1666595460000,19315.87000000,19328.09000000,19315.00000000,19326.58000000,76.17389000,1666595519999,1471817.41756340,1699,40.09802000,774773.25271270,0
1666595520000,19326.00000000,19334.29000000,19322.26000000,19326.00000000,98.28225000,1666595579999,1899570.95174530,1617,58.57903000,1132207.14291770,0
